library,category,file_path,iteration,duration_us,status,expected_text,decoded_text
rxing,decoding,./qrcodes/decoding/v2Event.png,5,723,Correct,"BEGIN:VEVENT
SUMMARY: Grand Opening
DTSTART:20110522T000000Z
DTEND:20110522T060000Z
LOCATION:Downtown, Corner of 4th and Market
DESCRIPTION:We are opening our doors!
END:VEVENT","BEGIN:VEVENT
SUMMARY: Grand Opening
DTSTART:20110522T000000Z
DTEND:20110522T060000Z
LOCATION:Downtown, Corner of 4th and Market
DESCRIPTION:We are opening our doors!
END:VEVENT
"
bardecoder,decoding,./qrcodes/decoding/v2Event.png,1,2702,Correct,"BEGIN:VEVENT
SUMMARY: Grand Opening
DTSTART:20110522T000000Z
DTEND:20110522T060000Z
LOCATION:Downtown, Corner of 4th and Market
DESCRIPTION:We are opening our doors!
END:VEVENT","BEGIN:VEVENT
SUMMARY: Grand Opening
DTSTART:20110522T000000Z
DTEND:20110522T060000Z
LOCATION:Downtown, Corner of 4th and Market
DESCRIPTION:We are opening our doors!
END:VEVENT
"
bardecoder,decoding,./qrcodes/decoding/v2Event.png,2,2718,Correct,"BEGIN:VEVENT
SUMMARY: Grand Opening
DTSTART:20110522T000000Z
DTEND:20110522T060000Z
LOCATION:Downtown, Corner of 4th and Market
DESCRIPTION:We are opening our doors!
END:VEVENT","BEGIN:VEVENT
SUMMARY: Grand Opening
DTSTART:20110522T000000Z
DTEND:20110522T060000Z
LOCATION:Downtown, Corner of 4th and Market
DESCRIPTION:We are opening our doors!
END:VEVENT
"
bardecoder,decoding,./qrcodes/decoding/v2Event.png,3,2682,Correct,"BEGIN:VEVENT
SUMMARY: Grand Opening
DTSTART:20110522T000000Z
DTEND:20110522T060000Z
LOCATION:Downtown, Corner of 4th and Market
DESCRIPTION:We are opening our doors!
END:VEVENT","BEGIN:VEVENT
SUMMARY: Grand Opening
DTSTART:20110522T000000Z
DTEND:20110522T060000Z
LOCATION:Downtown, Corner of 4th and Market
DESCRIPTION:We are opening our doors!
END:VEVENT
"
bardecoder,decoding,./qrcodes/decoding/v2Event.png,4,2691,Correct,"BEGIN:VEVENT
SUMMARY: Grand Opening
DTSTART:20110522T000000Z
DTEND:20110522T060000Z
LOCATION:Downtown, Corner of 4th and Market
DESCRIPTION:We are opening our doors!
END:VEVENT","BEGIN:VEVENT
SUMMARY: Grand Opening
DTSTART:20110522T000000Z
DTEND:20110522T060000Z
LOCATION:Downtown, Corner of 4th and Market
DESCRIPTION:We are opening our doors!
END:VEVENT
"
bardecoder,decoding,./qrcodes/decoding/v2Event.png,5,2686,Correct,"BEGIN:VEVENT
SUMMARY: Grand Opening
DTSTART:20110522T000000Z
DTEND:20110522T060000Z
LOCATION:Downtown, Corner of 4th and Market
DESCRIPTION:We are opening our doors!
END:VEVENT","BEGIN:VEVENT
SUMMARY: Grand Opening
DTSTART:20110522T000000Z
DTEND:20110522T060000Z
LOCATION:Downtown, Corner of 4th and Market
DESCRIPTION:We are opening our doors!
END:VEVENT
"
rqrr,decoding,./qrcodes/decoding/v3VCard-Encoding.png,1,9195,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD
"
rqrr,decoding,./qrcodes/decoding/v3VCard-Encoding.png,2,9146,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD
"
rqrr,decoding,./qrcodes/decoding/v3VCard-Encoding.png,3,9024,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD
"
rqrr,decoding,./qrcodes/decoding/v3VCard-Encoding.png,4,8982,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD
"
rqrr,decoding,./qrcodes/decoding/v3VCard-Encoding.png,5,8975,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD
"
rxing,decoding,./qrcodes/decoding/v3VCard-Encoding.png,1,1501,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD
"
rxing,decoding,./qrcodes/decoding/v3VCard-Encoding.png,2,1482,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD
"
rxing,decoding,./qrcodes/decoding/v3VCard-Encoding.png,3,1468,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD
"
rxing,decoding,./qrcodes/decoding/v3VCard-Encoding.png,4,1463,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD
"
rxing,decoding,./qrcodes/decoding/v3VCard-Encoding.png,5,1459,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD
"
bardecoder,decoding,./qrcodes/decoding/v3VCard-Encoding.png,1,5317,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD
"
bardecoder,decoding,./qrcodes/decoding/v3VCard-Encoding.png,2,5425,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD
"
bardecoder,decoding,./qrcodes/decoding/v3VCard-Encoding.png,3,5299,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD
"
bardecoder,decoding,./qrcodes/decoding/v3VCard-Encoding.png,4,5365,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD
"
bardecoder,decoding,./qrcodes/decoding/v3VCard-Encoding.png,5,5585,Correct,"BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD","BEGIN:VCARD
VERSION:2.1
N;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:St=C3=A3ndards;Jos=C3=A9
FN;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Jos=C3=A9 St=C3=A3ndards12.03
TITLE;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Pr=C3=AAsident=C3=A9
ORG;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:Mus=C3=A9e du St=C3=A2ndards;Service Multim=C3=A9dia
ADR;WORK;ENCODING=QUOTED-PRINTABLE;CHARSET=UTF-8:;;777 South R=C3=ABnault;Anyt=C3=B6wn;St=C3=A3te;99999;C=C3=B4untry
END:VCARD
"
rqrr,decoding,./qrcodes/decoding/v3VCard-BasicWikipedia.png,1,12432,Correct,"BEGIN:VCARD
VERSION:3.0
N:Gump;Forrest
FN:Forrest Gump12.01
ORG:Bubba Gump Shrimp Co.
TITLE:Shrimp Man
PHOTO;VALUE=URL;TYPE=PNG:http://www.printbusinesscards.com/w/images/classic/pbc_header_logo.png
TEL;TYPE=WORK,VOICE:(111) 555-1212
TEL;TYPE=HOME,VOICE:(404) 555-1212
ADR;TYPE=WORK:;;100 Waters Edge;Baytown;LA;30314;United States of America
LABEL;TYPE=WORK:100 Waters Edge\nBaytown, LA 30314\nUnited States of America
ADR;TYPE=HOME:;;42 Plantation St.;Baytown;LA;30314;United States of America
LABEL;TYPE=HOME:42 Plantation St.\nBaytown, LA 30314\nUnited States of America
EMAIL;TYPE=PREF,INTERNET:forrestgump@example.com
REV:20080424T195243Z
END:VCARD","BEGIN:VCARD
VERSION:3.0
N:Gump;Forrest
FN:Forrest Gump12.01
ORG:Bubba Gump Shrimp Co.
TITLE:Shrimp Man
PHOTO;VALUE=URL;TYPE=PNG:http://www.printbusinesscards.com/w/images/classic/pbc_header_logo.png
TEL;TYPE=WORK,VOICE:(111) 555-1212
TEL;TYPE=HOME,VOICE:(404) 555-1212
ADR;TYPE=WORK:;;100 Waters Edge;Baytown;LA;30314;United States of America
LABEL;TYPE=WORK:100 Waters Edge\nBaytown, LA 30314\nUnited States of America
ADR;TYPE=HOME:;;42 Plantation St.;Baytown;LA;30314;United States of America
LABEL;TYPE=HOME:42 Plantation St.\nBaytown, LA 30314\nUnited States of America
EMAIL;TYPE=PREF,INTERNET:forrestgump@example.com
REV:20080424T195243Z
END:VCARD
"
